Unnamed: 0,Airline,Source,Destination,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_minute,Arrival_hour,Arrival_minute,dur_hours,dur_minutes
3460,Air India,Kolkata,Banglore,2 stops,10991,6,5,5,50,8,55,27,5
7614,Air India,Delhi,Cochin,1 stop,8879,3,6,7,0,19,15,12,15
5883,Air Asia,Kolkata,Banglore,non-stop,3807,27,6,22,50,1,20,2,30
3054,Jet Airways,Banglore,Delhi,non-stop,8016,18,6,8,20,11,20,3,0
8884,IndiGo,Kolkata,Banglore,non-stop,4804,1,5,17,15,19,50,2,35
7527,Air India,Banglore,New Delhi,1 stop,5092,21,3,11,50,13,0,25,10
7898,Air India,Delhi,Cochin,1 stop,7690,9,6,9,45,9,25,23,40
9128,Jet Airways,Kolkata,Banglore,1 stop,8529,12,6,16,30,10,5,17,35
3115,GoAir,Banglore,Delhi,non-stop,3898,6,6,11,40,14,30,2,50
1506,SpiceJet,Kolkata,Banglore,non-stop,3873,1,4,22,20,0,40,2,20
5273,Air Asia,Banglore,Delhi,non-stop,7080,12,4,23,55,2,45,2,50
7838,SpiceJet,Kolkata,Banglore,non-stop,3841,21,6,22,20,0,40,2,20
974,Jet Airways,Delhi,Cochin,2 stops,11507,3,6,21,25,12,35,15,10
7723,SpiceJet,Chennai,Kolkata,non-stop,3543,6,6,9,45,12,0,2,15
7712,IndiGo,Kolkata,Banglore,1 stop,7228,12,5,21,0,2,15,5,15
7999,Air Asia,Delhi,Cochin,1 stop,6152,24,6,7,55,13,25,5,30
2573,Air India,Delhi,Cochin,1 stop,9929,24,5,7,0,19,15,12,15
5550,Jet Airways,Kolkata,Banglore,1 stop,14388,9,5,21,10,8,15,11,5
7138,IndiGo,Kolkata,Banglore,1 stop,6303,24,3,8,15,13,0,4,45
7450,SpiceJet,Banglore,Delhi,non-stop,4423,12,6,5,55,8,35,2,40
2990,Jet Airways,Banglore,New Delhi,1 stop,11087,12,3,16,55,23,0,6,5
4366,Jet Airways,Mumbai,Hyderabad,non-stop,2228,18,3,2,55,4,25,1,30
6035,Air India,Kolkata,Banglore,2 stops,11853,24,3,9,25,1,20,15,55
1498,Air India,Delhi,Cochin,1 stop,10671,15,5,20,30,8,15,11,45
7237,IndiGo,Banglore,Delhi,non-stop,3419,24,5,22,10,1,0,2,50
1132,IndiGo,Delhi,Cochin,1 stop,5647,6,3,6,40,12,0,5,20
2289,Air India,Delhi,Cochin,non-stop,7931,6,3,14,10,17,10,3,0
3844,Multiple carriers,Delhi,Cochin,1 stop,10197,21,5,9,0,19,0,10,0
4812,IndiGo,Banglore,New Delhi,1 stop,4049,18,3,16,55,21,50,4,55
6348,IndiGo,Mumbai,Hyderabad,non-stop,3175,1,5,16,55,18,25,1,30
9723,IndiGo,Delhi,Cochin,1 stop,8330,9,5,11,25,1,30,14,5
327,Multiple carriers,Delhi,Cochin,1 stop,15353,6,3,7,30,19,15,11,45
1921,Air India,Delhi,Cochin,1 stop,8879,24,6,7,0,19,15,12,15
3252,IndiGo,Banglore,Delhi,non-stop,4823,6,4,7,10,10,5,2,55
6132,IndiGo,Delhi,Cochin,non-stop,7673,6,3,14,30,17,35,3,5
8017,SpiceJet,Chennai,Kolkata,non-stop,3597,15,5,8,20,10,35,2,15
10045,IndiGo,Delhi,Cochin,1 stop,7144,18,5,7,35,22,30,14,55
6424,Jet Airways,Delhi,Cochin,1 stop,11848,9,3,0,20,4,25,28,5
3271,Air India,Delhi,Cochin,non-stop,5201,24,6,14,10,17,10,3,0
1377,IndiGo,Delhi,Cochin,1 stop,6412,9,6,16,10,22,30,6,20
2146,IndiGo,Banglore,New Delhi,non-stop,12649,3,3,13,0,15,50,2,50
3242,Jet Airways,Banglore,Delhi,non-stop,8016,1,6,18,55,22,0,3,5
1938,Air India,Kolkata,Banglore,1 stop,6528,12,6,14,35,14,35,24,0
8052,Jet Airways,Kolkata,Banglore,1 stop,10539,9,6,17,0,21,5,28,5
6535,IndiGo,Mumbai,Hyderabad,non-stop,4049,9,6,6,25,7,55,1,30
7304,Jet Airways,Kolkata,Banglore,1 stop,14151,12,5,17,0,10,55,17,55
7037,Jet Airways,Delhi,Cochin,1 stop,5963,21,3,16,0,18,50,26,50
3528,IndiGo,Delhi,Cochin,1 stop,7164,27,5,2,0,7,25,5,25
3757,SpiceJet,Banglore,New Delhi,non-stop,3925,24,3,20,30,23,20,2,50
3510,Multiple carriers,Delhi,Cochin,1 stop,7740,27,5,8,45,21,0,12,15
7123,Multiple carriers,Delhi,Cochin,1 stop,13587,12,6,10,0,21,0,11,0
4607,Multiple carriers,Delhi,Cochin,1 stop,6673,27,3,17,0,1,35,8,35
8204,Air India,Kolkata,Banglore,3 stops,14960,9,6,9,50,23,15,13,25
7633,GoAir,Banglore,New Delhi,non-stop,8722,15,3,20,55,23,50,2,55
7970,Jet Airways,Kolkata,Banglore,1 stop,13759,24,3,19,45,22,35,26,50
6662,Jet Airways,Banglore,New Delhi,1 stop,16736,6,3,7,0,23,0,16,0
7099,Air India,Delhi,Cochin,1 stop,7174,24,6,17,40,23,0,5,20
1285,Air Asia,Delhi,Cochin,1 stop,9330,1,6,7,55,13,25,5,30
5771,Jet Airways,Banglore,New Delhi,1 stop,12284,18,3,8,0,13,15,5,15
1931,Jet Airways,Delhi,Cochin,2 stops,9905,15,6,21,25,12,35,15,10
9998,Air India,Banglore,Delhi,non-stop,6121,12,5,13,20,16,10,2,50
900,Jet Airways,Kolkata,Banglore,1 stop,12121,12,5,17,0,21,5,28,5
7356,Multiple carriers,Delhi,Cochin,1 stop,29528,1,3,0,20,13,20,13,0
5112,IndiGo,Banglore,Delhi,non-stop,4823,15,6,7,10,10,5,2,55
1989,Jet Airways,Banglore,Delhi,non-stop,8016,27,6,8,20,11,20,3,0
9520,Vistara,Kolkata,Banglore,1 stop,10842,24,3,9,55,9,10,23,15
6856,Air India,Banglore,New Delhi,non-stop,7486,24,3,17,0,19,45,2,45
8714,SpiceJet,Kolkata,Banglore,1 stop,4963,18,5,15,5,20,20,5,15
3250,Jet Airways,Banglore,New Delhi,1 stop,19225,6,3,5,45,11,25,5,40
6954,Jet Airways,Delhi,Cochin,2 stops,13029,21,5,19,30,12,35,17,5
6151,Jet Airways,Kolkata,Banglore,1 stop,12121,6,5,17,0,23,35,6,35
5401,Air India,Kolkata,Banglore,non-stop,6245,21,4,14,15,16,45,2,30
1801,SpiceJet,Delhi,Cochin,1 stop,5583,1,6,6,5,11,20,5,15
8293,GoAir,Banglore,Delhi,non-stop,3419,24,4,20,55,23,40,2,45
2824,Jet Airways,Mumbai,Hyderabad,non-stop,2071,18,3,19,35,21,5,1,30
3675,Multiple carriers,Delhi,Cochin,1 stop,17057,3,3,17,30,1,35,8,5
7460,IndiGo,Banglore,New Delhi,non-stop,5694,24,3,13,0,15,50,2,50
10628,SpiceJet,Kolkata,Banglore,1 stop,8224,9,5,15,55,21,25,5,30
1250,Jet Airways,Delhi,Cochin,1 stop,12898,21,5,21,50,4,25,6,35
8734,Jet Airways,Kolkata,Banglore,1 stop,8529,12,6,6,30,10,5,27,35
8009,IndiGo,Delhi,Cochin,1 stop,6314,1,6,4,55,21,0,16,5
7623,IndiGo,Banglore,Delhi,non-stop,4823,9,4,8,30,11,20,2,50
1597,Air India,Banglore,New Delhi,non-stop,7276,15,3,10,0,12,45,2,45
7013,Vistara,Kolkata,Banglore,1 stop,9345,15,5,17,0,23,25,6,25
3634,Jet Airways,Kolkata,Banglore,1 stop,11134,24,3,13,55,10,5,20,10
5203,Jet Airways,Delhi,Cochin,1 stop,12242,27,3,11,30,18,50,7,20
10216,SpiceJet,Delhi,Cochin,1 stop,9748,3,3,6,10,11,20,5,10
5917,Jet Airways,Kolkata,Banglore,1 stop,14151,15,5,17,0,10,55,17,55
1478,Jet Airways,Banglore,New Delhi,1 stop,54826,18,3,18,40,0,45,6,5
348,Air India,Kolkata,Banglore,2 stops,11542,9,6,9,25,13,45,28,20
5555,Multiple carriers,Delhi,Cochin,1 stop,15603,3,3,7,0,15,30,8,30
3269,GoAir,Kolkata,Banglore,1 stop,9495,9,6,16,40,0,15,7,35
4836,Jet Airways,Kolkata,Banglore,1 stop,9314,15,5,17,0,14,25,21,25
8939,Jet Airways,Kolkata,Banglore,1 stop,13941,15,5,6,30,4,40,22,10
2847,Jet Airways,Kolkata,Banglore,1 stop,8586,24,5,18,55,4,40,9,45
6457,Air India,Mumbai,Hyderabad,non-stop,3100,15,3,19,30,20,45,1,15
5705,Air India,Kolkata,Banglore,1 stop,7662,9,6,9,50,21,5,11,15
6853,Jet Airways,Kolkata,Banglore,1 stop,8586,9,6,21,10,4,40,7,30
10198,IndiGo,Kolkata,Banglore,non-stop,4778,6,3,5,30,8,20,2,50
4179,Jet Airways,Delhi,Cochin,1 stop,12898,1,6,7,5,12,35,5,30
4505,IndiGo,Kolkata,Banglore,non-stop,4804,21,6,21,25,0,5,2,40
2313,IndiGo,Banglore,Delhi,non-stop,4423,15,5,6,5,8,50,2,45
9565,IndiGo,Kolkata,Banglore,non-stop,4174,1,4,11,30,14,5,2,35
8185,Multiple carriers,Delhi,Cochin,1 stop,6953,27,3,12,50,19,15,6,25
213,Multiple carriers,Delhi,Cochin,1 stop,7677,3,6,8,30,19,15,10,45
4912,Air India,Delhi,Cochin,2 stops,11762,9,3,21,30,19,15,21,45
3072,Jet Airways,Kolkata,Banglore,1 stop,9663,21,5,6,30,9,20,26,50
10368,Jet Airways,Banglore,New Delhi,1 stop,7045,21,3,22,50,7,40,8,50
1349,IndiGo,Delhi,Cochin,1 stop,5883,12,6,11,25,1,30,14,5
1469,Jet Airways,Kolkata,Banglore,1 stop,14151,24,5,9,35,18,0,8,25
2773,Air Asia,Banglore,New Delhi,non-stop,7652,3,3,5,50,8,40,2,50
256,Air India,Banglore,Delhi,non-stop,5228,9,5,10,0,12,45,2,45
10202,Jet Airways,Banglore,Delhi,non-stop,7229,9,5,18,55,22,0,3,5
6487,Jet Airways,Banglore,New Delhi,non-stop,18308,1,3,19,55,22,35,2,40
8609,Multiple carriers,Delhi,Cochin,1 stop,13377,24,6,15,0,1,30,10,30
476,Vistara,Banglore,Delhi,non-stop,4878,3,6,19,30,22,15,2,45
7015,Multiple carriers,Delhi,Cochin,1 stop,9646,6,6,7,5,22,30,15,25
7825,Air India,Banglore,New Delhi,non-stop,4441,24,3,21,10,23,55,2,45
926,Air India,Delhi,Cochin,1 stop,5022,27,3,20,30,23,0,26,30
8657,Air Asia,Kolkata,Banglore,non-stop,5989,18,5,19,55,22,25,2,30
6691,Air India,Mumbai,Hyderabad,1 stop,9535,6,3,20,15,9,15,13,0
2207,Jet Airways,Kolkata,Banglore,1 stop,10844,21,5,8,25,20,45,12,20
9885,Air India,Kolkata,Banglore,2 stops,11201,24,5,5,50,20,25,14,35
6083,Air India,Mumbai,Hyderabad,2 stops,12854,12,3,6,0,11,55,29,55
1402,IndiGo,Kolkata,Banglore,non-stop,5224,6,5,11,30,14,5,2,35
8864,Jet Airways,Mumbai,Hyderabad,non-stop,4995,24,5,10,20,11,50,1,30
3660,Air India,Delhi,Cochin,1 stop,7480,1,6,12,30,9,25,20,55
8492,IndiGo,Banglore,New Delhi,non-stop,4777,21,3,10,10,13,0,2,50
5520,Jet Airways,Banglore,Delhi,non-stop,7229,1,4,11,10,14,5,2,55
3555,SpiceJet,Banglore,Delhi,non-stop,3573,1,4,21,10,0,5,2,55
3859,Multiple carriers,Delhi,Cochin,1 stop,15078,9,5,10,0,1,30,15,30
103,Air India,Kolkata,Banglore,1 stop,6528,12,5,14,35,14,35,24,0
6681,Jet Airways,Delhi,Cochin,1 stop,10262,9,6,13,0,12,35,23,35
1782,Jet Airways,Delhi,Cochin,1 stop,17024,6,3,9,55,18,50,8,55
1421,Air India,Banglore,Delhi,non-stop,6961,24,6,10,0,12,45,2,45
2826,Vistara,Banglore,New Delhi,non-stop,7923,9,3,16,0,18,35,2,35
2138,Air India,Delhi,Cochin,2 stops,16163,27,5,6,50,7,40,24,50
10438,SpiceJet,Kolkata,Banglore,1 stop,8479,1,5,11,35,18,50,7,15
7116,Jet Airways,Kolkata,Banglore,1 stop,13941,1,5,8,25,4,40,20,15
2713,Jet Airways,Banglore,Delhi,non-stop,8016,1,6,8,20,11,20,3,0
5462,Jet Airways,Delhi,Cochin,1 stop,10262,24,6,11,30,4,25,16,55
5177,Multiple carriers,Delhi,Cochin,1 stop,16108,1,6,11,30,19,15,7,45
3490,Jet Airways,Banglore,Delhi,non-stop,5198,18,5,18,55,22,0,3,5
7878,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3,14,5,20,20,6,15
3368,IndiGo,Banglore,Delhi,non-stop,4423,15,4,6,5,8,50,2,45
8622,Air India,Banglore,New Delhi,1 stop,14069,1,3,11,5,22,45,11,40
5405,Jet Airways,Kolkata,Banglore,1 stop,10844,24,5,8,25,18,15,9,50
7969,IndiGo,Banglore,Delhi,non-stop,4823,3,5,8,30,11,20,2,50
268,Air India,Chennai,Kolkata,non-stop,19630,1,3,11,40,13,55,2,15
3607,IndiGo,Kolkata,Banglore,1 stop,5699,6,5,17,35,22,15,4,40
4213,Multiple carriers,Delhi,Cochin,1 stop,7155,12,6,4,55,19,15,14,20
4994,Jet Airways,Delhi,Cochin,2 stops,13292,3,6,21,25,19,0,21,35
1858,IndiGo,Delhi,Cochin,1 stop,5894,12,6,4,55,21,0,16,5
4110,IndiGo,Delhi,Cochin,1 stop,6442,15,4,6,50,16,10,9,20
7403,IndiGo,Delhi,Cochin,1 stop,6938,9,6,14,20,22,30,8,10
6126,Jet Airways,Delhi,Cochin,2 stops,8834,21,3,19,10,4,25,33,15
33,Jet Airways,Delhi,Cochin,2 stops,10919,15,6,14,35,12,35,22,0
8070,Jet Airways,Banglore,Delhi,non-stop,7229,1,6,6,0,8,45,2,45
10302,Air Asia,Kolkata,Banglore,non-stop,5964,24,3,19,35,22,5,2,30
3597,Air India,Delhi,Cochin,2 stops,11228,18,5,22,0,19,15,21,15
7957,Air India,Banglore,New Delhi,1 stop,13912,6,3,6,45,12,15,5,30
2520,Jet Airways,Kolkata,Banglore,1 stop,11134,24,3,18,55,8,10,13,15
4310,IndiGo,Delhi,Cochin,1 stop,6093,27,6,7,30,21,0,13,30
7196,IndiGo,Delhi,Cochin,1 stop,14871,6,3,8,25,15,30,7,5
884,Multiple carriers,Delhi,Cochin,1 stop,9794,9,5,7,30,19,0,11,30
8039,IndiGo,Delhi,Cochin,1 stop,5883,24,6,18,35,1,30,6,55
9975,Air India,Delhi,Cochin,2 stops,17476,9,3,10,55,19,15,32,20
3616,Air Asia,Kolkata,Banglore,non-stop,3807,27,6,19,55,22,25,2,30
8265,Air India,Kolkata,Banglore,2 stops,12140,12,5,10,0,1,20,15,20
8785,Jet Airways,Kolkata,Banglore,1 stop,10844,15,5,16,30,18,15,25,45
4419,Jet Airways,Banglore,Delhi,non-stop,7229,18,4,17,45,20,45,3,0
7232,Jet Airways,Delhi,Cochin,2 stops,12341,21,3,5,30,18,50,37,20
9334,Jet Airways,Delhi,Cochin,1 stop,10262,27,6,10,0,19,0,9,0
8417,Jet Airways,Banglore,Delhi,non-stop,7229,15,5,15,15,18,10,2,55
8841,SpiceJet,Banglore,Delhi,non-stop,3625,24,6,5,55,8,35,2,40
6013,SpiceJet,Kolkata,Banglore,non-stop,4439,18,5,9,0,11,25,2,25
8746,Jet Airways,Kolkata,Banglore,1 stop,12121,24,5,17,0,14,25,21,25
10611,Jet Airways,Mumbai,Hyderabad,non-stop,4050,18,5,7,5,8,30,1,25
6331,Multiple carriers,Delhi,Cochin,1 stop,6795,24,6,19,0,1,30,6,30
10267,Air India,Delhi,Cochin,2 stops,11447,6,6,7,5,9,25,26,20
7253,Air Asia,Banglore,Delhi,non-stop,4282,9,5,4,55,7,45,2,50
9881,Multiple carriers,Delhi,Cochin,1 stop,10877,9,4,8,30,19,0,10,30
7934,Air India,Delhi,Cochin,non-stop,5201,6,6,5,10,8,0,2,50
7997,Jet Airways,Banglore,Delhi,non-stop,4544,15,4,18,55,22,0,3,5
2085,IndiGo,Banglore,New Delhi,non-stop,14306,1,3,18,55,21,45,2,50
2286,Multiple carriers,Delhi,Cochin,1 stop,7485,21,5,10,20,21,0,10,40
7411,Vistara,Banglore,Delhi,non-stop,4668,1,5,11,30,14,20,2,50
10110,Multiple carriers,Delhi,Cochin,1 stop,7564,18,5,4,55,19,15,14,20
4838,Multiple carriers,Delhi,Cochin,1 stop,12192,6,6,8,0,19,0,11,0
3583,Vistara,Delhi,Cochin,non-stop,6216,27,4,6,0,9,10,3,10
1178,IndiGo,Kolkata,Banglore,non-stop,4462,18,3,15,20,17,55,2,35
8780,Jet Airways,Kolkata,Banglore,1 stop,10844,12,5,16,30,23,35,7,5
10068,SpiceJet,Banglore,Delhi,non-stop,3625,21,6,9,30,12,20,2,50
1759,Jet Airways,Delhi,Cochin,1 stop,15554,9,3,20,50,4,25,7,35
3413,SpiceJet,Kolkata,Banglore,non-stop,3841,15,6,9,0,11,25,2,25
6944,Air India,Kolkata,Banglore,2 stops,11642,9,6,16,50,5,35,12,45
2362,GoAir,Delhi,Cochin,1 stop,5135,6,4,7,0,12,55,5,55
6706,Jet Airways,Banglore,Delhi,non-stop,7229,15,5,6,0,8,45,2,45
10638,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3,21,25,11,25,14,0
1972,Air Asia,Delhi,Cochin,1 stop,11410,1,6,20,45,7,10,10,25
6522,Jet Airways,Delhi,Cochin,non-stop,7202,6,6,11,0,14,15,3,15
9793,IndiGo,Banglore,Delhi,non-stop,4823,24,5,18,55,21,50,2,55
427,Multiple carriers,Delhi,Cochin,1 stop,14323,15,5,11,30,19,15,7,45
9936,IndiGo,Chennai,Kolkata,non-stop,3540,6,5,5,15,7,40,2,25
776,Vistara,Delhi,Cochin,non-stop,6216,24,4,14,40,17,50,3,10
1861,Air Asia,Delhi,Cochin,1 stop,6451,27,4,16,45,7,10,14,25
9202,SpiceJet,Delhi,Cochin,1 stop,5264,9,6,8,45,13,15,4,30
7830,IndiGo,Delhi,Cochin,1 stop,5912,27,5,15,10,20,0,4,50
10473,Air India,Kolkata,Banglore,2 stops,11148,1,5,12,0,11,10,23,10
6423,Multiple carriers,Delhi,Cochin,1 stop,13587,6,6,13,0,21,0,8,0
2763,Vistara,Banglore,Delhi,non-stop,4668,6,6,9,45,12,35,2,50
6700,SpiceJet,Kolkata,Banglore,non-stop,4174,1,5,9,0,11,25,2,25
3398,IndiGo,Kolkata,Banglore,non-stop,4804,21,4,15,30,18,5,2,35
455,Air India,Delhi,Cochin,2 stops,10441,18,5,22,0,19,15,21,15
2340,SpiceJet,Mumbai,Hyderabad,non-stop,2385,15,3,13,10,14,30,1,20
772,Multiple carriers,Delhi,Cochin,1 stop,17073,3,3,17,0,1,35,8,35
9681,Air India,Kolkata,Banglore,2 stops,15170,24,5,9,50,8,55,23,5
8478,Air India,Mumbai,Hyderabad,2 stops,18797,6,3,13,30,16,55,3,25
976,Jet Airways,Banglore,New Delhi,1 stop,13817,12,3,5,45,11,25,5,40
3556,SpiceJet,Kolkata,Banglore,non-stop,3841,3,5,9,0,11,25,2,25
8246,Air India,Delhi,Cochin,1 stop,8991,12,6,13,30,8,15,18,45
1551,Jet Airways,Delhi,Cochin,2 stops,9296,27,3,6,20,19,45,37,25
10418,Vistara,Chennai,Kolkata,non-stop,11982,1,6,17,45,20,5,2,20
1805,Air India,Kolkata,Banglore,1 stop,7795,24,3,9,50,21,5,11,15
9514,SpiceJet,Mumbai,Hyderabad,non-stop,1965,1,6,22,45,0,15,1,30
2277,Jet Airways,Kolkata,Banglore,1 stop,14151,9,6,17,0,10,55,17,55
8700,IndiGo,Chennai,Kolkata,non-stop,4332,24,3,11,35,14,0,2,25
8592,Multiple carriers,Delhi,Cochin,1 stop,15898,27,5,13,0,19,15,6,15
3160,Air India,Delhi,Cochin,non-stop,5201,12,6,5,10,8,0,2,50
3942,IndiGo,Delhi,Cochin,1 stop,6093,12,6,7,30,21,0,13,30
1640,IndiGo,Mumbai,Hyderabad,non-stop,4049,12,5,9,10,10,40,1,30
210,IndiGo,Banglore,Delhi,non-stop,3943,12,5,0,30,3,25,2,55
1290,Air India,Banglore,New Delhi,non-stop,4441,24,3,10,0,12,45,2,45
10206,Air India,Delhi,Cochin,1 stop,8425,27,5,5,15,6,50,25,35
8542,Jet Airways,Kolkata,Banglore,1 stop,10844,1,5,16,30,22,35,6,5
207,Vistara,Banglore,Delhi,non-stop,4878,27,6,17,0,19,35,2,35
582,Air Asia,Kolkata,Banglore,non-stop,4409,24,4,10,20,12,55,2,35
4039,Jet Airways,Kolkata,Banglore,1 stop,13067,12,5,9,35,14,25,28,50
1300,Multiple carriers,Delhi,Cochin,1 stop,13587,1,6,9,0,21,0,12,0
8500,Jet Airways,Banglore,New Delhi,1 stop,14815,18,3,14,5,19,10,5,5
3889,Air India,Mumbai,Hyderabad,non-stop,3100,24,5,15,0,16,25,1,25
2698,Air India,Kolkata,Banglore,2 stops,13222,18,5,9,25,13,45,28,20
1777,IndiGo,Kolkata,Banglore,non-stop,4804,27,4,9,35,12,20,2,45
9964,Jet Airways,Kolkata,Banglore,1 stop,13067,18,5,9,35,19,10,9,35
3822,IndiGo,Banglore,Delhi,non-stop,4591,18,4,1,30,4,15,2,45
3730,Air India,Delhi,Cochin,2 stops,12488,27,5,18,30,19,15,24,45
1513,Jet Airways,Mumbai,Hyderabad,non-stop,1840,27,3,2,55,4,25,1,30
2351,Jet Airways,Mumbai,Hyderabad,non-stop,2071,24,3,2,55,4,25,1,30
1297,Jet Airways,Kolkata,Banglore,1 stop,9663,12,5,16,30,9,20,16,50
622,SpiceJet,Banglore,Delhi,non-stop,3971,15,6,21,10,0,5,2,55
9099,Jet Airways,Delhi,Cochin,2 stops,10368,1,6,5,30,4,25,22,55
10058,Jet Airways,Delhi,Cochin,1 stop,12898,21,5,8,0,4,25,20,25
953,IndiGo,Banglore,New Delhi,non-stop,6144,3,3,4,0,6,50,2,50
9017,Air India,Delhi,Cochin,1 stop,7480,9,5,20,40,9,25,12,45
6213,Jet Airways,Delhi,Cochin,1 stop,4757,3,4,2,15,19,0,16,45
9972,SpiceJet,Banglore,Delhi,non-stop,3573,15,5,21,10,0,5,2,55
3296,IndiGo,Kolkata,Banglore,non-stop,4804,15,6,17,15,19,50,2,35
8442,Jet Airways,Banglore,New Delhi,1 stop,7832,21,3,7,0,16,10,9,10
2336,Air India,Kolkata,Banglore,2 stops,12723,24,5,5,50,23,15,17,25
8196,IndiGo,Kolkata,Banglore,non-stop,4804,12,6,15,15,17,45,2,30
10580,Jet Airways,Banglore,New Delhi,1 stop,17261,6,3,14,5,9,30,19,25
5979,Air India,Kolkata,Banglore,1 stop,8366,9,5,16,50,7,55,15,5
7154,Jet Airways,Banglore,Delhi,non-stop,4544,9,4,17,45,20,45,3,0
10353,Jet Airways,Mumbai,Hyderabad,2 stops,24210,6,3,19,50,16,50,21,0
3672,Jet Airways,Kolkata,Banglore,1 stop,12681,1,4,20,0,19,50,23,50
10652,Air India,Delhi,Cochin,1 stop,9790,9,3,5,15,6,50,25,35
6863,Air Asia,Kolkata,Banglore,non-stop,4409,15,4,10,20,12,55,2,35
2931,Air India,Banglore,Delhi,non-stop,6121,24,4,17,0,19,45,2,45
7930,Air India,Banglore,Delhi,non-stop,4441,9,4,21,5,23,55,2,50
9746,Air India,Banglore,New Delhi,1 stop,12704,1,3,9,30,12,5,26,35
3333,Jet Airways,Kolkata,Banglore,1 stop,10539,9,6,17,0,22,5,29,5
9509,Jet Airways,Delhi,Cochin,1 stop,15554,9,5,13,0,19,0,6,0
9709,Air India,Kolkata,Banglore,2 stops,13033,9,5,10,0,1,20,15,20
3400,Jet Airways,Banglore,New Delhi,1 stop,25735,1,3,22,50,20,20,21,30
10238,Air India,Kolkata,Banglore,1 stop,10413,9,6,17,30,20,25,26,55
46,IndiGo,Banglore,Delhi,non-stop,3943,27,5,4,0,6,50,2,50
7979,Jet Airways,Kolkata,Banglore,1 stop,10844,6,5,8,25,16,20,7,55
10301,Jet Airways,Delhi,Cochin,1 stop,10262,27,6,15,0,12,35,21,35
10474,Jet Airways,Delhi,Cochin,2 stops,13376,15,6,14,35,4,25,13,50
7153,Air India,Banglore,Delhi,non-stop,6121,1,5,13,20,16,10,2,50
8647,IndiGo,Chennai,Kolkata,non-stop,3540,15,6,15,40,18,25,2,45
8483,Air India,Delhi,Cochin,1 stop,10454,15,6,9,0,19,15,10,15
136,Jet Airways,Delhi,Cochin,2 stops,13376,6,6,6,45,4,25,21,40
1142,Jet Airways,Delhi,Cochin,2 stops,13014,15,6,19,30,12,35,17,5
7836,IndiGo,Mumbai,Hyderabad,non-stop,4049,27,5,6,25,7,55,1,30
4466,Jet Airways,Delhi,Cochin,1 stop,12032,27,3,7,5,18,50,11,45
329,SpiceJet,Kolkata,Banglore,1 stop,6197,24,3,15,5,20,45,5,40
8759,Air India,Kolkata,Banglore,2 stops,11432,12,5,9,25,5,35,20,10
23,IndiGo,Banglore,Delhi,non-stop,4823,1,5,18,55,21,50,2,55
4967,Multiple carriers,Delhi,Cochin,1 stop,17057,3,3,8,0,21,0,13,0
8272,Air India,Banglore,New Delhi,1 stop,8714,15,3,8,50,15,15,6,25
85,Jet Airways,Banglore,New Delhi,1 stop,13712,6,3,14,5,11,25,21,20
9016,SpiceJet,Kolkata,Banglore,non-stop,3873,18,4,6,55,9,30,2,35
4830,IndiGo,Kolkata,Banglore,1 stop,7476,24,3,15,10,19,50,4,40
7023,Jet Airways,Mumbai,Hyderabad,non-stop,4050,12,5,7,5,8,30,1,25
2642,Jet Airways,Delhi,Cochin,1 stop,10262,3,6,17,30,4,25,10,55
6738,Jet Airways,Banglore,Delhi,non-stop,4544,3,4,7,10,10,10,3,0
2031,Jet Airways,Kolkata,Banglore,1 stop,14388,21,5,6,30,9,20,26,50
1917,Jet Airways,Kolkata,Banglore,1 stop,13067,15,5,17,0,9,45,16,45
2989,Jet Airways,Banglore,New Delhi,1 stop,6136,15,3,9,45,14,25,4,40
2968,Air India,Delhi,Cochin,1 stop,13348,3,3,6,10,8,15,26,5
1734,IndiGo,Delhi,Cochin,1 stop,5636,24,4,2,0,7,25,5,25
4042,Air India,Banglore,Delhi,non-stop,5176,6,4,13,20,16,10,2,50
6957,Air Asia,Kolkata,Banglore,non-stop,4384,6,3,19,35,22,5,2,30
8242,Jet Airways,Delhi,Cochin,1 stop,14714,24,6,14,0,19,0,5,0
8800,Multiple carriers,Delhi,Cochin,1 stop,16023,9,3,8,0,21,0,13,0
2088,Jet Airways,Mumbai,Hyderabad,non-stop,4995,9,3,6,30,8,0,1,30
942,IndiGo,Banglore,Delhi,non-stop,3943,12,5,4,0,6,50,2,50
5782,Air India,Delhi,Cochin,2 stops,11762,3,3,7,5,19,15,36,10
5211,Jet Airways,Banglore,Delhi,non-stop,5769,12,6,18,55,22,0,3,5
10129,IndiGo,Banglore,New Delhi,1 stop,11873,3,3,14,25,19,25,5,0
1922,Jet Airways,Kolkata,Banglore,1 stop,14571,24,5,18,55,12,0,17,5
554,Jet Airways,Banglore,Delhi,non-stop,7229,15,6,18,55,22,0,3,5
9284,Jet Airways,Delhi,Cochin,1 stop,10262,9,6,17,30,12,35,19,5
8716,Multiple carriers,Delhi,Cochin,1 stop,17267,6,3,8,0,15,30,7,30
8599,Air India,Delhi,Cochin,non-stop,6094,15,5,14,10,17,10,3,0
5070,Multiple carriers,Delhi,Cochin,1 stop,13727,15,5,17,30,1,30,8,0
3221,IndiGo,Kolkata,Banglore,1 stop,4226,6,4,6,15,10,30,4,15
